task No.,task_name,execution_time,resource_load,earliest_time,latest_time
342,dwc_ext.usp_ww_infa_tracker_ess_fcst,2,0.07,737,1439
343,dwc_ext.usp_ww_infa_tracker_ess_org_hist,2,0.07,682,1439
344,dwc_ext.usp_ww_infa_tracker_ess_product_category_hist,2,0.073,300,1439
345,dwc_ext.usp_ww_infa_tracker_server_fcst,2,0.044,58,1439
346,dwc_ext.usp_ww_infa_tracker_server_hist,2,0.057,365,1439
347,dwc_ext.usp_ww_infa_tracker_server_x86_channel_fcst,2,0.052,324,1439
348,dwc_ext.usp_ww_infa_tracker_server_x86_channel_hist,2,0.061,716,1439
349,dwc_ext.usp_ww_infa_tracker_server_x86_segment_fcst,2,0.036,607,1439
350,dwc_ext.usp_ww_infa_tracker_server_x86_segment_hist,2,0.046,43,1439
351,dwc_ext.usp_ww_infra_tracker_buyer_cloud_deploy_fcst,2,0.079,245,1439
352,dwc_ext.usp_ww_infra_tracker_buyer_cloud_deploy_hist,2,0.03,620,1439
353,dwc_ext.usp_ww_infra_tracker_client_device_channel_hist,2,0.064,258,1439
354,dwc_ext.usp_ww_infra_tracker_client_device_segment_hist,2,0.079,365,1439
355,dwc_ext.usp_ww_infra_tracker_converged_component_hist,2,0.067,244,1439
356,dwc_ext.usp_ww_infra_tracker_converged_fcst,2,0.066,66,1439
357,dwc_ext.usp_ww_infra_tracker_converged_hist,2,0.068,282,1439
358,dwc_ext.usp_ww_infra_tracker_ent_infra_hist,2,0.074,345,1439
359,dwc_ext.usp_ww_iot_spending_guide_fcst,2,0.067,125,1439
360,dwc_ext.usp_ww_odm_tracker_storage_hist,2,0.064,440,1439
361,dwc_ext.usp_ww_odm_tracker_svr_hist,2,0.076,492,1439
362,dwc_ext.usp_ww_pc_monitor_tracker_bundling_hist,2,0.079,316,1439
363,dwc_ext.usp_ww_pc_monitor_tracker_channel_hist,2,0.054,768,1439
364,dwc_ext.usp_ww_pc_monitor_tracker_fcst,2,0.036,537,1439
365,dwc_ext.usp_ww_pc_monitor_tracker_interface_hist,2,0.05,51,1439
366,dwc_ext.usp_ww_pc_monitor_tracker_prelim_hist,2,0.06,559,1439
367,dwc_ext.usp_ww_pc_monitor_tracker_segment_fcst,2,0.034,438,1439
368,dwc_ext.usp_ww_pc_monitor_tracker_segment_hist,2,0.03,476,1439
369,dwc_ext.usp_ww_pc_tracker_channel_fcst,2,0.031,510,1439
370,dwc_ext.usp_ww_pc_tracker_install_base_fcst,2,0.079,549,1439
371,dwc_ext.usp_ww_pc_tracker_os_fcst,2,0.042,73,1439
372,dwc_ext.usp_ww_pc_tracker_os_version_hist,2,0.055,396,1439
373,dwc_ext.usp_ww_pc_tracker_period_channel_fcst,2,0.07,363,1439
374,dwc_ext.usp_ww_pc_tracker_period_segment_fcst,2,0.033,327,1439
375,dwc_ext.usp_ww_pc_tracker_price_band_units_fcst,2,0.073,678,1439
376,dwc_ext.usp_ww_pc_tracker_price_band_value_fcst,2,0.048,451,1439
377,dwc_ext.usp_ww_pc_tracker_segbycha_fcst,2,0.038,511,1439
378,dwc_ext.usp_ww_pc_tracker_segment_fcst,2,0.049,460,1439
379,dwc_ext.usp_ww_pcd_tracker_channel_hist,3,0.062,416,1439
380,dwc_ext.usp_ww_pcd_tracker_os_channel_hist,3,0.034,716,1439
381,dwc_ext.usp_ww_pcd_tracker_os_segment_hist,2,0.061,610,1439
382,dwc_ext.usp_ww_pcd_tracker_prelim_hist,2,0.056,161,1439
383,dwc_ext.usp_ww_pcd_tracker_productdetail_channel_hist,2,0.053,163,1439
384,dwc_ext.usp_ww_pcd_tracker_productdetail_segment_hist,3,0.058,31,1439
385,dwc_ext.usp_ww_pcd_tracker_segbycha_hist,2,0.06,295,1439
386,dwc_ext.usp_ww_pcd_tracker_segment_hist,3,0.031,590,1439
387,dwc_ext.usp_ww_pcd_tracker_workstation_application_group_fcst,2,0.076,146,1439
388,dwc_ext.usp_ww_pcd_tracker_workstation_application_hist,2,0.047,789,1439
389,dwc_ext.usp_ww_pcd_tracker_workstation_channel_hist,2,0.044,412,1439
390,dwc_ext.usp_ww_pcd_tracker_workstation_countryaddon_fcst,2,0.035,744,1439
391,dwc_ext.usp_ww_pcd_tracker_workstation_fcst,2,0.07,461,1439
392,dwc_ext.usp_ww_pcd_tracker_workstation_model_hist,2,0.05,786,1439
393,dwc_ext.usp_ww_pcd_tracker_workstation_os_fcst,2,0.05,330,1439
394,dwc_ext.usp_ww_pcd_tracker_workstation_os_hist,2,0.033,149,1439
395,dwc_ext.usp_ww_pcd_tracker_workstation_segment_hist,2,0.062,148,1439
396,dwc_ext.usp_ww_phone_tracker_channel_hist,3,0.038,540,1439
397,dwc_ext.usp_ww_phone_tracker_fcst,2,0.046,536,1439
398,dwc_ext.usp_ww_phone_tracker_model_hist,2,0.04,616,1439
399,dwc_ext.usp_ww_phone_tracker_prelim_hist,2,0.079,778,1439
400,dwc_ext.usp_ww_phone_tracker_price_band_fcst,2,0.059,143,1439
401,dwc_ext.usp_ww_phone_tracker_segment_hist,3,0.067,171,1439
402,dwc_ext.usp_ww_services_ap_fcst,2,0.076,489,1439
403,dwc_ext.usp_ww_services_ap_foundation_hist,2,0.057,315,1439
404,dwc_ext.usp_ww_services_ap_industry_hist,2,0.038,639,1439
405,dwc_ext.usp_ww_smart_home_tracker_fcst,2,0.054,387,1439
406,dwc_ext.usp_ww_tablet_tracker_channel_fcst,2,0.03,596,1439
407,dwc_ext.usp_ww_tablet_tracker_channel_hist,2,0.032,718,1439
408,dwc_ext.usp_ww_tablet_tracker_detachable_channel_fcst,2,0.062,644,1439
409,dwc_ext.usp_ww_tablet_tracker_detachable_fcst,2,0.055,116,1439
410,dwc_ext.usp_ww_tablet_tracker_detachable_segment_fcst,2,0.062,453,1439
411,dwc_ext.usp_ww_tablet_tracker_period_channel_fcst,2,0.043,708,1439
412,dwc_ext.usp_ww_tablet_tracker_period_fcst,2,0.067,674,1439
413,dwc_ext.usp_ww_tablet_tracker_period_segment_fcst,2,0.075,774,1439
414,dwc_ext.usp_ww_tablet_tracker_screen_size_channel_fcst,2,0.036,716,1439
415,dwc_ext.usp_ww_tablet_tracker_screen_size_fcst,2,0.079,626,1439
416,dwc_ext.usp_ww_tablet_tracker_screen_size_segment_fcst,2,0.049,433,1439
417,dwc_ext.usp_ww_tablet_tracker_segment_fcst,2,0.037,701,1439
418,dwc_ext.usp_ww_tablet_tracker_segment_hist,3,0.078,500,1439
419,dwc_ext.usp_ww_tablet_tracker_segmentaddon_channel_fcst,2,0.059,780,1439
420,dwc_ext.usp_ww_tablet_tracker_segmentaddon_channel_hist,2,0.068,728,1439
421,dwc_ext.usp_ww_tablet_tracker_segmentaddon_fcst,2,0.076,591,1439
422,dwc_ext.usp_ww_tablet_tracker_segmentaddon_hist,2,0.033,624,1439
423,dwc_ext.usp_ww_tablet_tracker_segmentaddon_segment_fcst,2,0.062,42,1439
424,dwc_ext.usp_ww_tablet_tracker_segmentaddon_segment_hist,2,0.074,365,1439
425,dwc_fi.usp_backlog_master_fact,53,0.046,260,1439
426,dwc_fi.usp_base_ebr_master_fact_delta,2,0.075,47,1439
427,dwc_fi.usp_enterprise_and_public_sector_funding_high_lvl_data,2,0.062,565,1439
428,dwc_fi.usp_exp_backlog_to_mcmt,1,0.033,329,1439
429,dwc_fi.usp_fact_fi_pcsd_playbook_actual_dataset,3,0.042,226,1439
430,dwc_fi.usp_fact_fi_pcsd_playbook_adhoc_dataset,3,0.049,504,1439
431,dwc_fi.usp_fact_fi_pcsd_playbook_bpc_dataset,2,0.068,668,1439
432,dwc_fi.usp_fact_row_fi_meas_master_allocation,15,0.04,112,1439
433,dwc_fi.usp_fact_row_fi_meas_master_allocation_lgap,7,0.045,660,1439
434,dwc_fi.usp_fact_row_fi_meas_master_daily_delta_full,7,0.041,413,1439
435,dwc_fi.usp_fact_row_fi_meas_master_emea_specific_dummy_delta_full,5,0.077,42,1439
436,dwc_fi.usp_fact_row_fi_meas_master_self_update,6,0.068,702,1439
437,dwc_fi.usp_fact_row_fi_meas_master_service_upsell,4,0.051,680,1439
438,dwc_fi.usp_fact_row_fi_meas_master_to_ludp_delta_full,10,0.069,656,1439
439,dwc_fi.usp_fact_row_svc_upsell_master_delta,8,0.07,210,1439
440,dwc_fi.usp_fi_meas_actl_master_fact_prc_delta,2,0.051,728,1439
441,dwc_fi.usp_fi_meas_backlog_cc_dimension,1,0.06,695,1439
442,dwc_fi.usp_fin_meas_profit_performance_data_set,2,0.057,437,1439
443,dwc_fi.usp_fin_qtr_business_review_and_plan_of_record_data_set,7,0.061,324,1439
444,dwc_fi.usp_prc_fin_pnl_statement_sum_with_full_pti_fact_detal,2,0.064,529,1439
445,dwc_fi.usp_prc_new_ebr_sti_master_fact_delta,1,0.07,188,1439
446,dwc_fi.usp_prc_svc_upsell_booking_master_fact,3,0.079,712,1439
447,dwc_fi.usp_pscd_fin_meas_playbook_data_set,2,0.077,675,1439
448,dwc_fi.usp_row_fi_meas_pca_allo_fact,5,0.04,326,1439
449,dwc_fi.usp_row_fi_meas_pca_cons_fact_delta_full,12,0.036,393,1439
450,dwc_fi.usp_sw_detail_master_fact,3,0.05,507,1439
451,dwc_fi.usp_swr_master_fact,11,0.049,705,1439
452,dwc_ms.usp_acnt_crm_dwc,1,0.073,140,1439
453,dwc_ms.usp_acnt_cross_reference_dwc,1,0.041,797,1439
454,dwc_ms.usp_acnt_dwc,8,0.072,39,1439
455,dwc_ms.usp_acnt_hier_dwc,5,0.07,785,1439
456,dwc_ms.usp_bms_ww_chnl_inv_detail,5,0.06,36,1439
457,dwc_ms.usp_csdc_chnl_inv,1,0.042,123,1439
458,dwc_ms.usp_csdc_chnl_inv_bu_level6,1,0.066,367,1439
459,dwc_ms.usp_csdc_chnl_inv_im,2,0.039,634,1439
460,dwc_ms.usp_csdc_chnl_inv_match_customer4,1,0.078,461,1439
461,dwc_ms.usp_csdc_chnl_inv_region_flag,1,0.051,766,1439
462,dwc_ms.usp_csdc_chnl_inv_report_method,1,0.077,795,1439
463,dwc_ms.usp_csdc_inv_age,1,0.031,484,1439
464,dwc_ms.usp_csdc_inv_age_im,1,0.057,69,1439
465,dwc_ms.usp_csdc_sti_bu_lvl6_dwc,1,0.051,154,1439
466,dwc_ms.usp_csdc_sti_bypn_agency,1,0.079,682,1439
467,dwc_ms.usp_csdc_sti_bypn_customer,1,0.073,639,1439
468,dwc_ms.usp_csdc_sti_bypn_full,1,0.071,713,1439
469,dwc_ms.usp_csdc_sti_bypn_match_report_method,1,0.055,56,1439
470,dwc_ms.usp_csdc_sti_bypn_update_rtm,1,0.042,450,1439
471,dwc_ms.usp_csdc_sti_bysn_customer,4,0.076,142,1439
472,dwc_ms.usp_csdc_sti_jd_lock,1,0.039,733,1439
473,dwc_ms.usp_csdc_sti_pn_increment,1,0.044,42,1439
474,dwc_ms.usp_csdc_sti_update_pn_dwc,1,0.075,750,1439
475,dwc_ms.usp_csdc_stock_adj,1,0.034,297,1439
476,dwc_ms.usp_csdc_stock_adj_bu_level6,1,0.033,506,1439
477,dwc_ms.usp_csdc_stock_adj_im,1,0.075,61,1439
478,dwc_ms.usp_csdc_stock_adj_match_customer4,1,0.052,238,1439
479,dwc_ms.usp_csdc_stock_adj_patner_lock,1,0.063,337,1439
480,dwc_ms.usp_csdc_stock_adj_region_flag,1,0.071,799,1439
481,dwc_ms.usp_employee_territory_acnt,9,0.04,411,1439
482,dwc_ms.usp_exp_acnt_dwc,1,0.056,481,1439
483,dwc_ms.usp_fgi_inhouse_vmi,2,0.03,593,1439
484,dwc_ms.usp_fgi_inhouse_vmi_wo_order,1,0.04,396,1439
485,dwc_ms.usp_fgi_lecoo_ms_inventory,10,0.071,51,1439
486,dwc_ms.usp_lecoo_sales_data_dwc,9,0.071,345,1439
487,dwc_ms.usp_prc_csdc_activation,1,0.033,697,1439
488,dwc_ms.usp_prc_csdc_ssdc_activation_im,18,0.055,101,1439
489,dwc_ms.usp_prc_idg_fi_reporting_sale,8,0.036,600,1439
490,dwc_ms.usp_prc_operation_billing,2,0.042,24,1439
491,dwc_ms.usp_prc_quotation_proj_adb_sync,1,0.038,528,1439
492,dwc_ms.usp_prc_quotation_proj_product_adb_sync,1,0.05,213,1439
493,dwc_ms.usp_prc_ssdc_activation_im,10,0.062,361,1439
494,dwc_ms.usp_sell_in_kpi_dwc_bw_184update,1,0.053,783,1439
495,dwc_ms.usp_sell_in_kpi_dwc_bw_and_lecoo_duichong,12,0.077,126,1439
496,dwc_ms.usp_sell_in_kpi_dwc_bw_s4,1,0.06,68,1439
497,dwc_ms.usp_sell_in_kpi_dwc_cdc,2,0.056,347,1439
498,dwc_ms.usp_sell_in_kpi_dwc_common,23,0.045,558,1439
499,dwc_ms.usp_sell_in_kpi_dwc_con_additional_order,6,0.06,48,1439
500,dwc_ms.usp_sell_in_kpi_dwc_csdc,3,0.069,606,1439
501,dwc_ms.usp_sell_in_kpi_dwc_del_xc,2,0.075,195,1439
502,dwc_ms.usp_sell_in_kpi_dwc_finance_update,4,0.042,288,1439
503,dwc_ms.usp_sell_in_kpi_dwc_huishang,3,0.061,70,1439
504,dwc_ms.usp_sell_in_kpi_dwc_manual_adj,5,0.044,793,1439
505,dwc_ms.usp_sell_in_kpi_dwc_rel,6,0.041,619,1439
506,dwc_ms.usp_sell_in_kpi_dwc_rel_supply,8,0.046,671,1439
507,dwc_ms.usp_sell_in_kpi_dwc_sci,17,0.037,262,1439
508,dwc_ms.usp_sell_in_kpi_dwc_sci_update_his,37,0.069,43,1439
509,dwc_ms.usp_sell_in_kpi_dwc_xinchuang,3,0.068,26,1439
510,dwc_ms.usp_sell_in_kpi_dwc_xinchuang_supply,4,0.051,597,1439
511,dwc_ms.usp_so_dwc,1,0.034,429,1439
512,dwc_ms.usp_so_dwc_full,80,0.079,334,1439
513,dwc_ms.usp_ssdc_chnl_manual_inv_age,1,0.033,535,1439
514,dwc_ms.usp_ssdc_fgi_dwc,6,0.043,778,1439
515,dwc_ms.usp_ssdc_inv_adj_detail,1,0.076,654,1439
516,dwc_ms.usp_ssdc_jd_data_handle,17,0.043,92,1439
517,dwc_ms.usp_ssdc_sec_data_handle,2,0.051,730,1439
518,dwc_ms.usp_ssdc_sec_data_result_table,2,0.072,334,1439
519,dwc_ms.usp_ssdc_sti_bysn_adjust,1,0.047,33,1439
520,dwc_ms.usp_ssdc_sti_bysn_core_lbl,11,0.063,20,1439
521,dwc_ms.usp_ssdc_sti_bysn_core_main,43,0.061,64,1439
522,dwc_ms.usp_ssdc_sti_bysn_core_merge,6,0.06,517,1439
523,dwc_ms.usp_ssdc_sti_bysn_core_model,17,0.036,168,1439
524,dwc_ms.usp_ssdc_sti_bysn_core_pool,8,0.053,453,1439
525,dwc_ms.usp_ssdc_sti_bysn_init,2,0.073,6,1439
526,dwc_ms.usp_ssdc_sti_bysn_jd,6,0.04,753,1439
527,dwc_ms.usp_ssdc_sti_bysn_jd_init,8,0.03,388,1439
528,dwc_ms.usp_ssdc_sti_bysn_jd_init_history,1,0.079,124,1439
529,dwc_ms.usp_ssdc_sti_bysn_jd_prepare,1,0.074,751,1439
530,dwc_ms.usp_ssdc_sti_bysn_jd_sku,3,0.059,113,1439
531,dwc_ms.usp_ssdc_sti_bysn_job_on05,4,0.033,582,1439
532,dwc_ms.usp_ssdc_sti_bysn_job_on15,1,0.077,203,1439
533,dwc_ms.usp_ssdc_sti_bysn_job_on15_01,1,0.073,394,1439
534,dwc_ms.usp_ssdc_sti_bysn_std,2,0.052,569,1439
535,dwc_ms.usp_ssdc_wide_table_dimension_splicing,2,0.04,456,1439
536,dwc_ms.usp_svc_prc_rel_opportunity,1,0.052,93,1439
537,dwc_ms.usp_usp_sell_in_kpi_dwc_codata,1,0.036,369,1439
538,dwc_ms_prc_full_sale_order_prc_full,10,0.039,251,1439
539,dwc_ms_prc_full_sale_order_prc_merge,14,0.055,271,1439
540,dwc_ms_prc_quotation_proj_prc_full,4,0.042,485,1439
541,dwc_ms_prc_quotation_proj_product_prc_full,4,0.073,793,1439
542,dwc_prd.usp_product_master,2,0.067,150,1439
543,dwc_sc.usp_acc_box_commit,4,0.075,197,1439
544,dwc_sc.usp_acc_parts_inv_aging,2,0.035,261,1439
545,dwc_sc.usp_ca_projection,2,0.073,48,1439
546,dwc_sc.usp_deliv_accuracy,3,0.042,218,1439
547,dwc_sc.usp_deliv_serial_no,1,0.073,196,1439
548,dwc_sc.usp_dim_product,1,0.042,645,1439
549,dwc_sc.usp_finish_goods_shpmt,1,0.03,97,1439
550,dwc_sc.usp_inv,1,0.079,673,1439
551,dwc_sc.usp_long_term_fcst,2,0.034,177,1439
552,dwc_sc.usp_material_master,2,0.048,722,1439
553,dwc_sc.usp_mbg_bkt_master,1,0.075,135,1439
554,dwc_sc.usp_mbg_ctb,1,0.062,755,1439
555,dwc_sc.usp_mbg_fgi_aging,2,0.054,164,1439
556,dwc_sc.usp_mbg_geo_dim,1,0.041,724,1439
557,dwc_sc.usp_mbg_offset_ctb,1,0.06,740,1439
558,dwc_sc.usp_mbg_offset_one_plan,1,0.073,87,1439
559,dwc_sc.usp_mbg_offset_parts_ctb,11,0.058,703,1439
560,dwc_sc.usp_mbg_offset_parts_one_plan,16,0.057,120,1439
561,dwc_sc.usp_mbg_offset_parts_pdp,3,0.065,622,1439
562,dwc_sc.usp_mbg_offset_pdp,1,0.05,48,1439
563,dwc_sc.usp_mbg_one_plan,1,0.074,284,1439
564,dwc_sc.usp_mbg_parts_inv_aging,6,0.079,295,1439
565,dwc_sc.usp_mbg_parts_supply,1,0.076,89,1439
566,dwc_sc.usp_mbg_pdp,1,0.051,698,1439
567,dwc_sc.usp_mfg_order_close_rate,4,0.058,143,1439
568,dwc_sc.usp_on_time_deliv,20,0.05,182,1439
569,dwc_sc.usp_parts_inv,1,0.039,216,1439
570,dwc_sc.usp_pcg_box_commit,1,0.067,514,1439
571,dwc_sc.usp_pcg_geo_gross_fcst,2,0.06,118,1439
572,dwc_sc.usp_pcg_parts_inv_aging,1,0.036,180,1439
573,dwc_sc.usp_pcg_prc_inhouse_inv_aging,7,0.046,705,1439
574,dwc_sc.usp_pcg_prc_vendor_mgmt_inv_aging,3,0.077,360,1439
575,dwc_sc.usp_pcsd_backlog_01,5,0.055,670,1439
576,dwc_sc.usp_pcsd_backlog_02,4,0.068,678,1439
577,dwc_sc.usp_pcsd_backlog_sum,2,0.076,591,1439
578,dwc_sc.usp_pcsd_fgi_aging,7,0.065,710,1439
579,dwc_sc.usp_pcsd_order_detail_weekly,2,0.049,485,1439
580,dwc_sc.usp_pcsd_prc_backlog,5,0.074,84,1439
581,dwc_sc.usp_pcsd_prc_commercial_supply_sum,1,0.062,50,1439
582,dwc_sc.usp_pcsd_prc_cons_and_smb_dc_fgi_sum,1,0.044,172,1439
583,dwc_sc.usp_planned_ship_dt_history,5,0.079,304,1439
584,dwc_sc.usp_po,2,0.051,753,1439
585,dwc_sc.usp_po_gr,3,0.039,446,1439
586,dwc_sc.usp_prc_serial_no,1,0.057,206,1439
587,dwc_sc.usp_prc_shippable_qty,4,0.052,78,1439
588,dwc_sc.usp_prc_shippable_qty_v2,12,0.074,445,1439
589,dwc_sc.usp_prc_shpmt_and_shippable_qty,1,0.045,593,1439
590,dwc_sc.usp_prep_inv_gl_parts,1,0.071,493,1439
591,dwc_sc.usp_prep_sc_manufacture_wip_mo,1,0.046,703,1439
592,dwc_sc.usp_replenish,1,0.055,126,1439
593,dwc_sc.usp_site_dim,1,0.075,427,1439
594,dwc_sc.usp_source_site_mapping,1,0.078,688,1439
595,dwc_sc.usp_zbw_inv_gl_fgi,1,0.052,371,1439
596,dwc_srv.usp_booking_chnl_flg_information_determ,10,0.037,77,1439
597,dwc_srv.usp_con_svc_chnl_flg_information_determ,8,0.075,182,1439
598,dwc_srv.usp_con_svc_stb_registration_detail_dwc,2,0.04,780,1439
599,dwc_srv.usp_prc_svc_upsell_booking_master_fact_dwc_rel,14,0.053,277,1439
600,dwc_srv.usp_prc_svc_upsell_booking_master_fact_dwc_smb,5,0.064,576,1439
601,dwc_srv_ww.usp_svc_booking_simulation,17,0.051,512,1439
602,dwc_srv_ww.usp_svc_booking_simulation_backlog,13,0.073,307,1439
603,dwc_srv_ww.usp_svc_booking_simulation_billed,5,0.053,576,1439
604,dwc_srv_ww.usp_svc_booking_simulation_shipped,1,0.068,403,1439
605,dwc_srv_ww.usp_svc_hw_svc_option,1,0.056,358,1439
606,dwc_srv_ww.usp_svc_profit_center,1,0.048,269,1439
607,dwc_srv_ww.usp_svc_sw_ph_scope,1,0.034,521,1439
608,dwc_srv_ww.usp_svc_ww_bpc_seg,1,0.041,125,1439
609,dwc_srv_ww.usp_t_pcsd_backlog_st,3,0.055,698,1439
610,dwd_corp.usp_country,1,0.045,477,1439
611,dwd_corp.usp_dist_chnl,1,0.04,297,1439
612,dwd_corp.usp_div,1,0.068,226,1439
613,dwd_corp.usp_isg_china_lenovo_area_mapping,1,0.067,437,1439
614,dwd_corp.usp_isg_china_manage_region_and_lenovo_region_mapping,1,0.047,670,1439
615,dwd_corp.usp_iso_country,1,0.068,675,1439
616,dwd_corp.usp_iso_curr,1,0.079,418,1439
617,dwd_corp.usp_lenovo_employee,1,0.078,163,1439
618,dwd_corp.usp_lenovo_sales_office,1,0.039,43,1439
619,dwd_corp.usp_lenovo_sales_org,1,0.048,725,1439
620,dwd_corp.usp_prc_area_mapping,1,0.051,149,1439
621,dwd_corp.usp_prc_combat_unit,1,0.066,283,1439
622,dwd_corp.usp_prc_county_combat_unit_mapping,1,0.058,475,1439
623,dwd_corp.usp_prc_fight_region,1,0.046,639,1439
624,dwd_corp.usp_prc_manage_region,1,0.045,689,1439
625,dwd_corp.usp_prc_province_fight_region_mapping,1,0.055,378,1439
626,dwd_corp.usp_prc_province_sales_region_mapping,1,0.036,41,1439
627,dwd_corp.usp_prc_region,1,0.059,691,1439
628,dwd_corp.usp_prc_store,1,0.061,55,1439
629,dwd_corp.usp_province,1,0.047,306,1439
630,dwd_corp.usp_ref_isg_china_region_lenovo_leader_mapping,1,0.05,216,1439
631,dwd_corp.usp_sales_geo_hier,1,0.039,168,1439
632,dwd_corp.usp_units_of_meas,1,0.055,629,1439
633,dwd_fi.usp_acct_doc_type,1,0.045,471,1439
634,dwd_fi.usp_bpc_acnt,1,0.059,587,1439
635,dwd_fi.usp_bpc_case,1,0.066,722,1439
636,dwd_fi.usp_bpc_chnl,1,0.07,374,1439
637,dwd_fi.usp_bpc_cust,1,0.038,791,1439
638,dwd_fi.usp_bpc_geo,2,0.054,28,1439
639,dwd_fi.usp_bpc_layer,2,0.07,159,1439
640,dwd_fi.usp_bpc_product,2,0.053,621,1439
641,dwd_fi.usp_bpc_svc_meas,1,0.049,347,1439
642,dwd_fi.usp_bpc_time,1,0.04,351,1439
643,dwd_fi.usp_bpc_wwmeas,3,0.07,88,1439
644,dwd_fi.usp_bpc_wwmeas_for_sci,1,0.049,558,1439
645,dwd_fi.usp_chart_of_acnt,1,0.049,161,1439
646,dwd_fi.usp_combine_billing_condition_delta_full,4,0.042,32,1439
647,dwd_fi.usp_combine_billing_hdr_delta_full,6,0.038,589,1439
648,dwd_fi.usp_combine_billing_item_delta_full,8,0.057,289,1439
649,dwd_fi.usp_controlling_area,1,0.065,194,1439
650,dwd_fi.usp_cost_center,3,0.035,82,1439
651,dwd_fi.usp_curr,1,0.072,222,1439
652,dwd_fi.usp_dim_fi_pcsd_playbook_seg,1,0.032,48,1439
653,dwd_fi.usp_dim_fi_pcsd_product,1,0.031,259,1439
654,dwd_fi.usp_dim_fi_pcsd_product_ind,1,0.071,602,1439
655,dwd_fi.usp_dim_fi_pcsd_seg,1,0.077,197,1439
656,dwd_fi.usp_exrt,4,0.053,209,1439
657,dwd_fi.usp_fact_fi_actl_pnl_data_set,6,0.031,573,1439
658,dwd_fi.usp_fact_fi_playbook_ssg_dataset,1,0.062,525,1439
659,dwd_fi.usp_fi_acct_doc_delta_full,6,0.077,62,1439
660,dwd_fi.usp_fi_acct_doc_hdr_delta_full,6,0.035,596,1439
661,dwd_fi.usp_fi_meas_daily_transaction_tmc_projection_base_talend_to_mcmt_delta_full,1,0.042,463,1439
662,dwd_fi.usp_fi_meas_daily_transaction_tmc_projection_base_to_mcmt_sdms_delta_full,1,0.032,91,1439
663,dwd_fi.usp_fi_meas_pca_detail_fact_delete_dirty_data,4,0.041,712,1439
664,dwd_fi.usp_fi_meas_pca_detail_fact_delta_full,9,0.047,0,1439
665,dwd_fi.usp_fi_pcsd_bpc_dataset_series,1,0.059,221,1439
666,dwd_fi.usp_fi_pcsd_prd_series,1,0.036,64,1439
667,dwd_fi.usp_fi_qbr_product_det,1,0.041,792,1439
668,dwd_fi.usp_finance_pcsd_playbook_fctot_case,1,0.031,18,1439
669,dwd_fi.usp_finance_pcsd_product,1,0.034,637,1439
670,dwd_fi.usp_function_area,1,0.05,334,1439
671,dwd_fi.usp_isg_prc_billing,1,0.031,516,1439
672,dwd_fi.usp_isg_product_segment,4,0.033,405,1439
673,dwd_fi.usp_isg_seg_performance_order_loads_detail,1,0.071,428,1439
674,dwd_fi.usp_lenovo_company,1,0.076,619,1439
675,dwd_fi.usp_lsump_svc_upsell_cost_by_wo_delta,3,0.045,472,1439
676,dwd_fi.usp_movement_type,1,0.046,568,1439
677,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_ap_ps,1,0.059,47,1439
678,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_bia,4,0.077,263,1439
679,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_bmc_allocation,7,0.07,87,1439
680,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_delta_full,2,0.055,368,1439
681,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_emea_ps,1,0.044,178,1439
682,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_gaap,4,0.046,241,1439
683,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_na_chromebook,1,0.031,366,1439
684,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_na_topseller,2,0.079,174,1439
685,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_reset_dummy,2,0.031,650,1439
686,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_revenue_allocation,3,0.067,86,1439
687,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_software_split,1,0.072,270,1439
688,dwd_fi.usp_pcsd_row_fi_svc_upsell_fact_software_topseller,8,0.072,188,1439
689,dwd_fi.usp_po_condition_delta,7,0.051,275,1439
690,dwd_fi.usp_profit_center,1,0.072,114,1439
691,dwd_fi.usp_profit_performance_business_unit,1,0.068,796,1439
692,dwd_fi.usp_profit_performance_geo,1,0.056,790,1439
693,dwd_fi.usp_profit_performance_series,1,0.049,624,1439
694,dwd_fi.usp_svc_bpc_acnt,1,0.039,486,1439
695,dwd_fi.usp_svc_bpc_case,1,0.052,261,1439
696,dwd_fi.usp_svc_bpc_time,1,0.042,498,1439
697,dwd_fi.usp_swr_price_configration_table,1,0.036,595,1439
698,dwd_fi.usp_trading_partner,1,0.031,314,1439
699,dwd_fi.usp_ww_fi_pcsd_playbook_dm_geo,1,0.079,58,1439
700,dwd_fi.usp_ww_fi_ssg_product_mapping,1,0.061,689,1439
701,dwd_fi.usp_ww_fi_w1_account,1,0.07,753,1439
702,dwd_fi.usp_ww_fi_w1_channel,1,0.055,118,1439
703,dwd_fi.usp_ww_fi_w1_channel_mapping,1,0.079,87,1439
704,dwd_fi.usp_ww_fi_w1_geo,1,0.034,707,1439
705,dwd_fi.usp_ww_fi_w1_geo_mapping,1,0.064,59,1439
